,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,020002,国泰金龙债券A,-13.527671286140365,0.20,0.82,0.10,-4.11,-10.75,-8.67,-5.68,-3.40,-1.19
0,020003,国泰金龙行业混合,-546.0546269036855,-9.27,8.35,-16.99,42.20,168.40,283.12,142.45,185.40,300.00
0,020005,国泰金马稳健混合,-279.42653655425624,-18.97,20.29,-38.83,99.78,311.92,347.24,321.54,527.51,731.48
0,020009,国泰金鹏蓝筹混合,-49.481804976700275,-0.45,4.35,-3.54,19.67,60.79,85.79,61.89,88.39,119.04
0,020010,国泰金牛创新混合,-53.6594251496213,-2.73,4.74,-2.00,2.51,39.64,81.09,78.87,77.16,114.92
0,020011,国泰沪深300指数A,-77.17450978804281,1.24,-3.24,-4.27,19.99,66.72,64.67,53.62,93.74,142.17
0,020012,国泰金龙债券C,-30.071568415260963,0.33,0.76,0.00,-4.24,-10.96,-8.90,-5.78,-3.77,-1.83
0,020015,国泰区位优势混合,-56.588174260863376,-1.94,3.91,-9.02,13.69,52.50,93.56,78.54,99.70,133.20
0,020018,国泰金鹿混合,-18.30118876568467,-2.39,0.65,1.02,23.04,70.40,77.12,112.05,112.47,132.46
0,020019,国泰双利债券A,-10.502652064171691,-0.06,2.15,-0.57,0.58,4.12,8.36,12.97,18.16,25.34
0,020020,国泰双利债券C,-10.790446163325651,-0.07,2.17,-0.66,0.40,3.71,7.48,11.61,16.17,22.68
0,020021,国泰金融ETF联接,-45.50856241599644,-0.87,-3.33,0.66,2.60,16.15,6.67,0.95,21.69,45.84
0,020022,国泰策略价值灵活配置混合,-31.42214499304714,0.75,2.91,-1.64,5.99,32.86,49.00,48.49,45.41,57.03
0,020023,国泰事件驱动混合,-61.40242346541409,0.34,6.28,-14.03,12.86,75.21,113.25,102.35,147.06,224.86
0,020026,国泰成长优选混合,-57.59501583025807,-0.63,3.43,-5.10,8.89,44.84,78.32,26.32,66.77,136.73
0,020033,国泰民安增利债券A,-4.507369223301572,-0.45,0.16,1.43,1.58,5.02,8.34,12.07,15.70,19.31
0,020034,国泰民安增利债券C,-4.795705549876372,-0.45,0.12,1.33,1.36,4.59,7.46,10.76,13.92,17.22
0,040001,华安创新股票,-316.5210137559391,2.84,-3.17,-39.56,50.47,221.34,244.92,204.71,204.71,224.71
0,040002,华安中国A股增强指数,-214.0241799497441,4.26,-7.72,-9.90,39.64,144.79,145.94,105.67,182.68,281.73
0,040004,华安宝利配置混合,-51.07855253182554,-2.66,3.90,-7.93,5.29,34.47,58.88,62.04,70.69,98.68
0,040005,华安宏利混合,-57.548602742389846,-4.97,4.26,-13.30,12.54,41.27,66.47,69.57,110.12,97.99
0,040007,华安中小盘成长混合,-183.69020126149326,-1.88,2.37,-10.89,7.25,41.30,71.40,73.60,65.30,93.30
0,040008,华安策略优选混合,-492.3298603772668,-1.87,1.10,-5.52,19.33,58.91,61.30,61.26,141.87,172.61
0,040009,华安稳定收益债券A,-8.813169524938347,-0.02,0.43,-2.28,1.22,6.11,8.39,18.19,22.89,20.34
0,040010,华安稳定收益债券B,-8.980383843602013,-0.03,0.40,-2.38,1.01,5.71,7.58,16.87,21.32,18.28
0,040011,华安核心优选混合,-44.04279014062801,-0.54,4.01,-11.41,22.73,88.31,66.89,64.59,87.74,133.41
0,040012,华安强化收益债券A,-10.199096249862894,-0.67,-0.25,-4.28,-0.81,3.14,9.00,19.43,19.87,21.40
0,040013,华安强化收益债券B,-10.242342843371134,-0.68,-0.26,-4.31,-1.06,2.66,8.16,18.17,18.45,19.31
0,040015,华安动态灵活配置混合,-45.964364562094985,-0.79,5.01,-11.73,6.81,40.32,72.70,64.53,94.89,106.23
0,040016,华安行业轮动混合,-47.28615337131774,-1.09,0.30,-4.34,18.24,88.94,114.46,147.00,96.20,140.13
0,040019,华安稳固收益债券C,-5.137936240106589,0.00,0.66,-1.92,0.47,0.88,6.75,12.55,15.07,13.17
0,040020,华安升级主题股票,-64.25626085252775,-1.19,0.18,-4.90,17.68,91.46,113.75,121.72,151.47,145.90
0,040022,华安可转债债券A,-66.06828270367447,0.07,1.47,-2.18,6.35,17.97,21.45,37.21,31.75,22.92
0,040023,华安可转债债券B,-66.47264044866637,0.07,1.45,-2.27,6.15,17.55,20.54,35.71,29.82,20.64
0,040025,华安科技动力混合,-53.10323879879149,-1.93,3.33,-10.66,6.64,45.68,51.48,46.34,61.54,123.32
0,040026,华安信用四季红债券A,-2.694872733824416,0.00,0.38,0.57,1.71,1.03,7.48,11.97,15.38,18.27
0,040035,华安逆向策略混合,-46.16979102706473,-0.18,1.07,-7.90,15.28,69.05,125.78,123.45,127.91,189.23
0,040036,华安安心收益债券A,-12.802204207185852,0.09,0.47,-5.02,-0.09,3.63,10.30,15.62,24.86,25.58
0,040037,华安安心收益债券B,-12.676754541674073,0.19,0.48,-5.05,-0.18,3.29,9.68,13.50,22.81,23.05
0,040040,华安纯债债券A,-2.139540141355001,0.08,0.50,0.86,1.79,2.26,7.07,14.64,18.56,19.90
0,040041,华安纯债债券C,-2.0526608768328125,0.07,0.46,0.76,1.58,1.86,6.30,13.25,16.87,18.20
0,040045,华安信用增强债券,-13.222312238933542,0.06,0.24,0.64,1.52,3.12,6.51,-2.26,-1.25,0.67
0,040180,华安上证180ETF联接,-50.81646198336676,0.48,-2.42,-2.68,10.28,33.46,27.77,24.97,46.86,75.96
0,040190,华安上证龙头ETF联接,-56.78414232034468,0.85,-0.39,-2.72,4.28,25.18,17.34,7.04,20.94,43.42
0,050001,博时价值增长混合,-52.46827134161423,-3.19,2.81,-7.47,16.34,40.87,62.55,60.92,60.12,69.83
0,050002,博时沪深300指数A,-48.34138955199114,0.92,-2.35,-3.33,12.56,40.88,40.31,31.31,62.47,104.99
0,050004,博时精选混合,-53.60540825261526,-0.61,1.78,0.27,5.80,27.88,36.74,32.60,38.11,65.46
0,050006,博时稳定价值债券B,-22.77646322657102,0.00,0.60,-0.06,2.30,5.50,11.56,17.86,17.37,20.13
0,050007,博时平衡配置混合,-48.39025181021056,-0.96,2.36,-5.61,10.98,34.38,45.40,39.41,60.68,65.35
0,050008,博时第三产业混合,-177.1734901447549,-8.31,14.99,-23.11,3.66,72.08,106.18,48.61,59.33,81.92
0,050009,博时新兴成长混合,-246.72570637127026,-11.25,12.35,-71.31,25.54,182.24,280.50,231.66,275.42,304.82
0,050010,博时特许价值混合,-56.70926538470946,-2.32,5.25,-19.52,5.36,45.83,89.48,86.91,99.34,119.91
0,050011,博时信用债券A,-18.166857280270666,-0.29,0.80,-5.14,8.06,22.68,26.39,39.86,45.23,52.43
0,050012,博时策略配置混合,-48.9425681250592,-1.78,2.84,-8.75,7.14,41.67,66.20,58.09,72.08,109.85
0,050013,博时上证超大盘ETF联接,-49.96464319009098,-0.22,-3.00,-1.01,10.62,33.01,29.12,27.81,49.44,91.45
0,050014,博时创业成长混合,-59.49738393763856,0.93,3.61,-2.76,-4.38,31.48,60.18,41.31,46.69,91.75
0,050016,博时宏观回报债券A,-25.553173621080195,-0.21,2.27,-2.31,-0.07,4.05,14.17,29.29,32.00,32.11
0,050018,博时行业轮动混合,-63.78533196676845,0.21,11.80,-6.06,27.10,56.72,62.55,44.04,74.18,129.75
0,050019,博时转债增强债券A,-53.304025417580746,-0.33,0.50,-9.00,4.05,22.80,27.32,36.49,36.29,29.33
0,050021,博时创业板ETF联接A,-50.29522340646889,2.05,-0.47,-7.66,11.67,46.87,64.89,53.56,84.83,107.49
0,050022,博时回报灵活配置混合,-56.30556959895041,-2.34,4.38,-9.65,4.08,33.26,78.30,96.49,91.56,70.46
0,050023,博时天颐债券A,-25.068874788749753,-0.07,2.17,-2.46,0.07,2.94,14.86,26.96,33.01,39.67
0,050024,博时上证自然资源ETF联接,-69.23509896712297,-0.38,-7.57,1.35,26.08,43.10,17.79,0.29,12.56,31.21
0,050026,博时医疗保健行业混合,-69.38451817503413,-0.54,10.25,-4.53,7.88,61.16,162.84,165.32,188.57,218.19
0,050030,博时亚洲票息债券QDII,-9.505119162159104,-0.09,0.16,-0.58,-0.12,3.61,11.05,17.67,16.85,33.69
0,050106,博时稳定价值债券A,-22.261635800379654,0.00,0.58,0.00,2.48,5.79,12.23,18.92,18.67,21.93
0,050111,博时信用债券C,-18.403150956194626,-0.29,0.76,-5.23,7.86,22.27,25.49,38.37,43.19,49.73
0,050116,博时宏观回报债券C,-25.48318694254117,-0.22,2.22,-2.40,-0.28,3.66,13.33,28.06,30.18,29.84
0,050119,博时转债增强债券C,-54.04057233918812,-0.28,0.46,-9.04,3.86,22.36,26.33,35.00,34.28,27.07
0,050123,博时天颐债券C,-25.40421170417122,-0.14,2.18,-2.55,-0.14,2.47,13.90,25.43,30.87,36.66
0,050201,博时价值增长贰号混合,-55.490718248143914,-3.13,2.92,-7.59,15.99,41.01,63.68,59.49,56.43,63.43
0,070001,嘉实成长收益混合A,-99.70872431508081,-1.66,18.98,-13.12,22.62,90.18,91.02,61.93,97.04,136.98
0,070002,嘉实增长混合,-50.775800588985476,0.98,11.42,-1.89,11.92,58.39,108.35,121.95,133.34,145.03
0,070003,嘉实稳健混合,-113.27390793476717,-4.04,1.94,-8.79,28.86,90.74,110.42,84.36,139.36,161.32
0,070005,嘉实债券,-4.815826134276479,0.07,0.45,-0.07,0.96,2.02,6.45,15.26,19.01,14.29
0,070006,嘉实服务增值行业混合,-68.71552391710722,-3.17,9.32,-7.36,17.28,62.60,74.66,51.94,58.98,57.34
0,070009,嘉实超短债债券,-1.0758160305639586,0.05,0.26,0.48,1.23,1.81,5.36,10.17,14.51,16.65
0,070010,嘉实主题混合,-69.38471300444043,-2.67,4.42,-11.56,16.76,71.80,76.21,48.80,50.35,72.88
0,070011,嘉实策略混合,-74.82489827936716,-2.79,2.74,-8.04,20.70,68.52,66.03,46.73,58.20,63.18
0,070013,嘉实研究精选混合A,-62.6750567988989,-1.71,4.87,-3.27,17.33,62.02,66.84,29.75,55.89,72.53
0,070015,嘉实多元A,-9.24192564676739,-0.76,1.01,-1.50,6.74,18.25,22.82,23.38,28.34,33.51
0,070016,嘉实多元B,-9.526304714389688,-0.69,1.09,-1.50,6.60,18.00,22.47,22.91,27.47,32.14
0,070017,嘉实量化阿尔法混合,-64.2551927927856,-1.41,4.86,-3.69,11.48,56.75,59.53,47.02,41.68,80.41
0,070018,嘉实回报混合,-51.06161933304156,-3.42,7.82,-6.00,21.73,84.42,106.09,95.07,134.75,180.51
0,070019,嘉实价值优势混合,-56.617992872919686,-1.30,2.34,0.31,27.04,74.58,87.50,81.15,103.23,126.35
0,070020,嘉实稳固收益债券C,-8.40440481929533,-0.52,0.86,-1.52,4.47,11.80,17.31,22.17,33.14,31.86
0,070021,嘉实主题新动力混合,-66.39770977183022,-1.83,-0.53,-8.38,12.57,56.18,77.78,108.37,113.29,146.57
0,070022,嘉实领先成长混合,-66.52306307399388,-0.60,11.77,-6.12,11.19,64.52,58.25,36.89,63.00,76.11
0,070025,嘉实信用债券A,-5.9780218572856985,0.09,0.45,0.36,0.24,-1.27,5.08,11.70,13.76,13.52
0,070026,嘉实信用债券C,-6.091483169099055,0.00,0.36,0.27,0.08,-1.53,4.37,10.62,12.20,11.53
0,070027,嘉实周期优选混合,-67.01663811901875,-0.81,3.01,10.12,26.79,68.35,89.21,56.99,74.55,105.25
0,070032,嘉实优化红利混合,-38.340341741936115,-3.61,10.34,-8.09,18.50,76.42,99.24,88.60,185.78,199.38
0,070099,嘉实优质企业混合,-116.92411060123055,-1.48,12.78,-9.72,11.86,61.83,101.67,88.54,101.18,120.41
0,080001,长盛成长价值混合,-47.549517441180654,-1.08,1.04,-7.63,4.82,33.19,45.55,40.28,55.75,54.55
0,080002,长盛创新先锋混合,-54.528237590584894,-0.68,2.09,-5.97,16.49,37.42,43.39,47.07,66.88,47.61
0,080003,长盛积极配置债券,-9.729056854119422,-0.36,0.04,-3.34,1.13,5.63,8.63,12.32,17.16,14.74
0,080005,长盛量化红利混合,-59.02498180690128,1.11,4.88,3.20,28.32,62.93,64.27,67.28,94.76,74.80
0,080007,长盛同鑫行业混合,-71.50872625566743,-1.05,-0.42,-9.32,-2.69,32.27,42.71,33.52,53.26,32.39
0,080008,长盛战略新兴产业混合A,-29.47234558778894,-1.04,3.62,-8.03,5.31,34.20,31.66,18.80,36.91,41.88
0,080012,长盛电子信息产业混合,-66.16668727880757,-0.10,1.48,-14.90,-1.16,30.46,72.04,33.57,39.13,15.05
0,080015,长盛中小盘精选混合,-62.640101078282214,-0.82,2.44,-9.97,5.00,33.43,29.84,20.00,13.65,13.92
0,090001,大成价值增长混合,-41.14233683359706,-0.94,4.51,-4.77,14.56,48.52,69.82,52.34,53.55,87.40
0,090002,大成债券A,-14.166818366173995,-0.10,0.34,-0.71,1.16,2.15,5.78,17.61,21.08,20.50
0,090003,大成蓝筹稳健混合,-61.43785709101608,-1.84,1.02,-3.06,11.91,56.81,46.48,37.41,71.62,98.22
0,090004,大成精选增值混合,-129.92622040257388,-2.34,4.44,-6.53,6.29,46.92,63.10,60.67,96.69,149.32
0,090006,大成2020生命周期混合,-45.99814220616706,-0.47,0.94,-0.93,4.27,14.77,22.14,17.45,12.20,16.33
0,090007,大成策略回报混合,-46.40344729283814,-0.42,0.59,4.90,10.66,41.21,35.52,27.52,49.69,79.60
0,090009,大成行业轮动混合,-64.61446984401236,-2.42,4.15,-11.35,7.97,64.56,94.03,70.04,101.98,159.53
0,090011,大成核心双动力混合,-49.37082543713327,-0.45,4.83,-3.64,13.35,45.57,56.36,45.62,53.96,59.79
0,090013,大成竞争优势混合,-49.426965401357236,-0.07,1.65,6.53,13.39,45.39,7.11,-0.81,30.29,42.38
0,090015,大成内需增长混合A,-56.38222275306881,-3.23,9.31,-7.13,10.05,62.14,90.93,78.44,116.40,144.83
0,090016,大成消费主题混合,-75.66169330726596,-2.30,4.01,-5.71,25.23,82.76,116.72,105.73,117.23,84.02
0,090017,大成可转债增强债券,-67.21759197318937,0.00,1.58,-3.82,-0.23,11.06,17.14,13.42,11.93,5.24
0,090018,大成新锐产业混合,-54.29059972252861,0.05,4.14,10.45,33.68,119.06,160.83,145.99,154.53,191.06
0,090020,大成健康产业混合,-78.08951609164887,0.66,12.85,4.67,24.95,80.53,130.94,90.54,118.05,119.01
0,090021,大成月添利理财债券A,-0.079877072783896,0.02,0.10,0.30,0.85,,,,,
0,090023,大成月月盈短期理财债券A,-0.42817550972353846,0.04,0.12,0.19,1.98,,,,,
0,091021,大成月添利理财债券B,-0.06978312157797095,0.03,0.13,0.37,1.00,,,,,
0,091023,大成月月盈短期理财债券B,-0.4384333554604214,0.04,0.12,0.20,2.00,,,,,
0,092002,大成债券C,-14.216463534278345,-0.11,0.31,-0.79,1.00,1.83,5.16,16.69,19.70,18.84
0,100016,富国天源沪港深平衡混合,-44.62369233682013,-0.93,5.69,0.78,12.15,53.49,89.00,64.65,111.01,123.01
0,100018,富国天利增长债券,-9.435930989362207,0.11,0.84,1.42,2.21,3.39,10.21,19.34,22.08,23.26
0,100020,富国天益价值混合,-93.02260925401293,-3.76,7.33,-10.23,19.66,91.89,113.30,95.35,158.69,198.85
0,100022,富国天瑞强势混合,-201.56414187379693,-3.02,7.64,-20.14,37.82,171.96,268.80,184.40,321.02,487.91
0,100026,富国天合稳健优选混合,-56.21678338742135,-0.82,3.10,-0.93,20.93,67.47,88.25,80.39,120.64,164.63
0,100029,富国天成红利混合,-51.96406511302416,-1.68,7.21,-7.56,8.39,51.76,84.92,70.46,78.38,95.18
0,100035,富国优化增强债券,-12.597746480432647,-0.11,0.79,0.22,5.32,6.85,14.24,19.03,28.70,26.59
0,100037,富国优化增强债券C级,-12.898708095330736,-0.12,0.77,0.18,5.16,6.42,13.36,17.56,26.53,23.97
0,100051,富国可转换债券,-49.2308207146366,0.78,2.64,0.98,11.00,22.27,34.49,34.75,45.92,41.22
0,100056,富国低碳环保混合,-58.01422590165858,-0.69,1.52,-3.46,12.98,21.03,27.08,-3.10,23.95,48.96
0,100060,富国高新技术产业混合,-52.307130363542306,1.59,-1.09,-5.81,23.21,102.33,142.75,132.60,205.62,185.61
0,110001,易方达平稳增长混合,-43.08827814608652,-1.11,3.14,-8.73,9.57,38.19,58.93,58.93,89.34,113.82
0,110002,易方达策略成长混合,-68.64542903888642,-0.17,1.66,-8.51,-1.07,26.97,39.26,17.18,35.16,26.61
0,110005,易方达积极成长混合,-359.99691343555867,-7.02,-11.65,-16.10,15.45,70.26,112.67,68.09,108.55,164.75
0,110007,易方达稳健收益债券A,-7.301501928631138,-0.21,1.13,1.00,5.02,7.35,13.24,23.96,27.69,32.14
0,110008,易方达稳健收益债券B,-7.053957143108613,-0.20,1.15,1.07,5.18,7.67,13.85,24.85,28.90,33.65
0,110009,易方达价值精选混合,-62.883486322817994,-2.32,0.96,-1.41,21.75,74.51,85.36,69.99,94.68,90.75
0,110010,易方达价值成长混合,-62.60039482782502,-1.65,3.07,-9.20,1.73,41.56,49.63,33.38,70.48,82.66
0,110011,易方达中小盘混合,-39.7269793928494,-4.62,6.00,-10.27,21.70,84.46,116.32,130.73,201.91,308.92
0,110012,易方达科汇灵活配置混合,-910.6636499319981,-1.28,4.05,-2.59,9.21,61.57,87.90,75.77,93.26,119.59
0,110013,易方达科翔混合,-777.0772350661839,-2.03,5.02,-12.83,14.98,73.26,114.45,111.95,162.10,215.46
0,110015,易方达行业领先混合,-62.19918060158175,-4.72,2.56,-12.53,15.60,78.58,104.88,96.83,167.17,216.23
0,110017,易方达增强回报债券A,-7.104158021380336,-0.36,0.44,0.00,6.73,14.44,20.88,29.57,35.54,36.58
0,110018,易方达增强回报债券B,-7.066822035683029,-0.37,0.44,-0.07,6.48,14.00,20.05,28.24,33.75,34.65
0,110025,易方达资源行业混合,-60.54927033270721,-1.13,1.54,-17.22,14.83,43.07,14.71,-10.91,6.80,18.18
0,110027,易方达安心回报债券A,-16.868503016932756,-0.83,1.76,-2.22,5.75,15.87,22.51,28.72,40.93,48.81
0,110028,易方达安心回报债券B,-16.48528523004058,-0.85,1.74,-2.31,5.58,15.45,21.50,27.55,39.17,46.41
0,110029,易方达科讯混合,-1112.1391540850616,-6.40,9.75,-33.71,19.23,123.64,193.50,132.03,189.15,167.87
0,110035,易方达双债增强债券A,-9.989856797530694,1.26,4.12,3.94,1.78,8.13,28.94,38.10,41.97,43.01
0,110036,易方达双债增强债券C,-10.230275082168772,1.25,4.09,3.83,1.61,7.70,28.08,36.70,39.84,40.53
0,112002,易方达策略成长二号混合,-66.95962046421742,-0.18,1.86,-7.58,0.56,29.78,43.56,20.75,39.12,24.44
0,151001,银河稳健混合,-64.80858265805614,-1.89,1.95,-12.72,4.73,48.85,99.41,97.72,125.73,126.53
0,151002,银河收益债券,-7.5169760254973355,-0.31,1.22,-1.27,6.32,19.12,25.87,32.03,34.71,40.69
0,160105,南方积极配置混合(LOF),-53.894910181789,-1.94,-1.92,-10.69,6.18,37.85,39.41,18.97,29.68,53.30
0,160106,南方高增长混合(LOF),-71.49959578365637,-0.91,1.66,-5.40,5.95,35.47,81.02,42.85,50.76,70.05
0,160119,南方中证500ETF联接(LOF)A,-71.0734811994645,0.70,1.60,-2.61,2.59,29.24,18.19,8.86,4.76,25.54
0,160123,南方中债10年期国债指数A,-5.811680392424656,-0.01,0.33,0.24,0.86,-1.62,4.42,12.04,12.21,
0,160124,南方中债10年期国债指数C,-6.126839737182466,-0.01,0.30,0.16,0.67,-1.97,3.68,10.85,10.66,
0,160127,南方新兴消费增长股票A,-26.40275798128081,0.26,7.17,-8.37,,,,,,
0,160131,南方聚利1年定期开放债券(LOF)A,-3.385789658217042,-0.10,0.39,1.16,1.93,2.16,6.65,13.98,17.39,18.23
0,160133,南方天元新产业股票(LOF),-51.636668773326,0.20,2.20,-6.03,7.75,43.70,93.86,98.52,145.31,207.30
0,160134,南方聚利1年定期开放债券(LOF)C,-3.4050725474643606,0.00,0.39,1.07,1.84,1.80,5.84,12.71,16.07,16.39
0,160135,南方中证高铁产业（LOF）,-11.924552620064732,-0.54,-0.77,-0.67,,,,,,
0,160136,南方中证国有企业改革（LOF),-14.09371989490812,0.35,2.03,-6.48,,,,,,
0,160137,南方中证互联网（LOF）,-17.2435090633697,0.71,-1.81,-6.58,,,,,,
0,160142,南方3年封闭运作战略配售混合(LOF),-3.518156604725675,-0.23,0.23,0.52,4.19,5.70,9.93,,,
0,160211,国泰中小盘成长混合(LOF),-67.56508691230427,-0.62,7.18,-10.21,11.88,65.66,110.95,42.94,64.88,123.65
0,160212,国泰估值优势混合(LOF),-54.378593071723415,-3.94,1.97,-14.76,3.79,44.25,78.06,29.05,54.04,104.89
0,160215,国泰价值经典混合,-57.209804991002514,-0.88,2.97,4.32,3.77,37.58,50.81,34.80,59.11,94.30
0,160217,国泰信用互利债券,-1.8594357679570184,0.06,0.72,0.38,1.59,0.82,,,,
0,160218,国泰国证房地产行业指数,-10.314214346732008,0.01,-1.72,-1.28,,,,,,
0,160220,国泰民益灵活配置混合(LOF)A,-20.298694779896408,0.13,1.00,0.13,4.96,19.15,36.03,26.34,30.14,31.26
0,160221,国泰国证有色金属行业指数,-16.42023233545551,2.77,0.03,-3.05,,,,,,
0,160222,国泰国证食品饮料行业指数,-26.260164976088674,1.31,1.04,-14.02,,,,,,
0,160223,国泰创业板指数(LOF),-47.38183593562678,1.64,-1.63,-8.16,14.76,51.20,71.53,57.52,47.53,
0,160224,国泰深证TMT50指数分级,-10.79981410064933,1.55,-0.68,-5.22,,,,,,
0,160225,国泰国证新能源汽车指数(LOF),-76.2634610029757,2.60,-1.87,-14.00,34.35,83.58,81.78,41.58,55.35,25.01
0,160311,华夏蓝筹混合（LOF）,-436.9637171526106,-5.69,11.51,-18.91,18.48,107.11,105.29,89.54,156.27,200.08
0,160314,华夏行业混合（LOF）,-419.65122140922944,-5.46,20.89,-50.08,2.37,156.47,209.74,157.39,192.98,251.83
0,160325,华夏创业板两年定开混合,-24.25053892979543,-1.74,8.43,3.14,,,,,,
0,160505,博时主题行业混合（LOF）,-41.827794710443214,-3.16,3.32,-7.70,15.28,40.17,43.38,30.14,63.61,74.84
0,160605,鹏华中国50混合,-73.62646570459049,-3.70,10.14,-13.94,13.54,79.86,121.25,103.02,129.34,160.28
0,160608,鹏华普天债券B,-6.204408818639074,0.00,0.08,0.40,-0.48,-1.66,2.80,10.93,14.15,12.38
0,160615,鹏华沪深300指数（LOF）,-53.251296785242474,0.08,1.01,-6.24,13.14,50.00,51.99,45.72,75.66,119.25
0,160645,鹏华精选回报三年定开混合,-27.19543624857551,-3.91,5.95,-13.65,11.04,78.35,,,,
0,160718,嘉实多利分级债券,-10.75244132190395,-0.39,-0.55,-0.20,1.93,7.77,11.03,11.59,16.33,20.89
0,160722,嘉实惠泽定增混合,-16.11890613808852,-1.80,0.93,-3.86,20.65,59.68,73.30,78.38,84.22,
0,160726,嘉实瑞享定期混合,-22.338891172920803,-1.00,6.63,-0.77,23.78,59.05,84.81,,,
0,160910,大成创新成长混合（LOF）,-230.44668183374148,-0.92,2.77,1.40,14.86,57.07,55.36,51.78,83.12,97.97
0,160916,大成优选混合（LOF）,-39.16119082522612,-1.59,3.07,-3.68,5.28,37.94,51.74,48.19,80.18,116.88
0,160918,大成中小盘混合（LOF）,-49.75598318729054,-2.13,1.41,-13.47,5.27,49.54,87.78,79.56,124.02,128.89
0,160922,大成恒生中小指（QDII-LOF）,-40.65676904119565,-0.25,7.29,3.38,16.63,40.07,15.95,-1.97,19.32,
0,161005,富国天惠成长混合LOF,-54.91602466282299,-1.59,4.34,-4.30,12.10,65.07,86.93,74.09,120.85,163.83
0,161014,富国汇利回报两年定期开放债券,-5.397958229263466,0.09,1.25,1.60,2.79,4.34,13.55,26.45,32.63,37.23
0,161120,易方达中债新综债券（LOF）C,-5.350796903517729,0.04,0.39,0.72,1.84,0.79,6.77,14.99,17.52,19.51
0,161131,易方达战略配售混合（LOF）,-4.685080998158075,-0.52,0.38,0.99,4.81,8.02,10.93,,,
0,161132,易基科顺混合,-26.327968326173224,-4.96,7.79,-10.48,17.37,75.59,99.82,,,
0,161706,招商优质成长（LOF）混合,-145.91550059316788,-0.61,2.85,-9.74,11.85,84.61,116.77,127.61,166.70,158.94
0,161716,招商双债增强债券（LOF）,-2.175809984820254,0.07,0.60,1.20,2.12,2.20,9.86,20.04,24.47,33.66
0,161719,招商可转债分级,-54.16792430397328,-0.35,1.49,-4.60,-2.04,4.09,11.39,13.69,4.83,4.97
0,161722,招商丰泰混合,-26.09505132769938,-0.38,1.07,-2.80,4.11,17.91,27.37,13.83,21.94,27.25
0,161727,招商增荣混合（LOF）,-17.08686733669881,-0.37,3.64,-3.56,5.32,24.16,62.56,57.67,62.24,
0,161728,招商战略配售混合（LOF）,-2.226681497240246,-0.38,0.37,0.94,5.58,8.00,12.07,,,
0,161902,万家债券,-10.04304259501666,-0.30,0.07,0.11,3.01,5.95,10.20,12.92,14.10,16.74
0,161903,万家优选混合,-97.77110485827706,-0.36,9.05,-18.18,17.84,92.43,233.02,282.95,274.38,316.18
0,161910,万家新机遇价值驱动混合A,-21.02666852391476,-1.43,0.05,-7.20,11.05,59.07,84.22,,,
0,162006,长城久富混合,-169.38681087704995,-0.19,6.21,-5.05,-0.89,51.29,84.15,72.09,100.23,118.73
0,162102,金鹰中小盘精选混合,-54.14160246778519,-0.44,1.40,1.76,-1.62,11.16,40.36,44.20,44.14,45.04
0,162201,泰达宏利成长混合,-75.85345703490577,-1.63,3.92,-17.17,-15.21,-8.66,13.88,25.95,25.55,35.53
0,162202,泰达宏利周期混合,-63.5866524650873,-2.37,3.27,-16.34,21.42,68.06,79.56,60.81,70.36,102.55
0,162203,泰达宏利稳定混合,-58.40292112450882,-2.86,5.86,-0.09,30.74,108.25,152.94,150.82,226.73,254.28
0,162204,泰达宏利精选混合,-71.43271001074847,-3.38,7.60,-8.26,17.68,87.77,128.23,118.18,161.65,166.10
0,162205,泰达宏利风险预算混合,-14.891097033389144,-0.34,1.70,-0.76,7.49,20.99,29.34,29.26,32.92,30.15
0,162207,泰达宏利效率优选混合,-149.8900676740697,-6.36,13.33,-17.96,25.73,103.21,206.61,122.31,216.64,254.94
0,162209,泰达宏利市值优选混合,-77.53994870350077,-2.81,0.61,-11.09,19.09,67.30,92.98,75.01,105.79,100.54
0,162210,泰达宏利集利债券A,-11.17583096020127,-0.09,0.27,1.34,4.36,5.51,8.87,12.69,16.00,17.21
0,162211,泰达宏利品质生活混合,-76.54501206111776,-2.57,2.16,-7.62,9.24,35.14,16.65,5.58,11.69,9.87
0,162212,泰达宏利红利先锋混合,-71.83366970966736,-2.30,1.12,-6.53,8.46,37.55,39.83,27.90,46.10,36.62
0,162214,泰达宏利中小盘混合,-81.65684424326939,-1.23,0.66,-18.39,2.63,35.08,45.89,32.85,67.11,58.77
0,162299,泰达宏利集利债券C,-11.390673198191937,-0.10,0.24,1.24,4.15,5.06,7.98,11.37,14.36,15.39
0,162605,景顺长城鼎益混合,-58.777870524145335,-4.54,11.10,-9.73,22.30,95.73,129.85,146.88,271.72,230.48
0,163302,大摩华鑫资源优选混合,-60.882840902861645,-1.27,2.94,-0.92,26.58,82.54,83.00,61.40,79.27,93.21
0,164814,工银双债增强债券,-11.579954577232044,-0.85,1.16,-3.23,-2.57,5.68,15.38,22.96,24.26,26.35
0,164902,交银信用添利债券A,-11.578377369580984,0.06,0.42,0.91,1.27,1.42,4.41,10.94,14.96,16.68
0,165317,建信丰裕混合,-23.85246826845301,-2.98,7.85,-13.73,11.94,58.63,100.62,112.69,112.05,
0,165509,信诚增强收益债券,-13.861657494355628,-0.63,1.61,-3.58,10.40,21.98,21.35,30.13,34.66,34.33
