,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,50201,博时价值增长贰号混合,-55.49071825,0.99,-1.45,-7.71,10.26,36.4,63.26,63,53.5,62.75
0,70001,嘉实成长收益混合A,-99.70872432,2.19,14.29,-10.58,14.42,79.15,83.73,64.14,93.11,141.11
0,70002,嘉实增长混合,-50.77580059,1.73,9.61,-0.51,7.37,54.36,103.78,125.98,130.8,146.09
0,70003,嘉实稳健混合,-113.2739079,0,-5.78,-10.29,18.87,80.43,101.99,85.82,129.83,162.23
0,70005,嘉实债券,-4.815826134,0.07,0.3,-0.22,0.59,1.26,6.61,15.15,19,14.14
0,70006,嘉实服务增值行业混合,-68.71552392,0.47,3.99,-5.01,10.98,56.78,72.5,54.91,55.25,61.86
0,70009,嘉实超短债债券,-1.075816031,0.05,0.29,0.49,1.22,1.6,5.33,10.1,14.57,16.6
0,70010,嘉实主题混合,-69.384713,1.34,-0.35,-10.04,9.02,63.94,72.83,50.65,47.74,72.48
0,70011,嘉实策略混合,-74.82489828,1.27,-1.04,-6.89,13.56,62.96,62.36,48.68,53.85,64.22
0,70013,嘉实研究精选混合A,-62.6750568,0.16,-0.97,-4.67,10.34,55.32,62.77,32.97,52.27,73.26
0,70015,嘉实多元A,-9.241925647,0.23,-0.31,-1.57,4.51,16.12,22.16,23.56,27.89,33.62
0,70016,嘉实多元B,-9.526304714,0.23,-0.39,-1.66,4.38,15.87,21.72,22.9,27.04,32.28
0,70017,嘉实量化阿尔法混合,-64.25519279,0.61,-0.24,-3.83,6.26,50.52,57.46,48.26,37.49,82.03
0,70018,嘉实回报混合,-51.06161933,1.21,3.55,-2.34,15.89,79.36,98.89,100.09,130.25,185.79
0,70019,嘉实价值优势混合,-56.61799287,1.88,-0.47,-3.33,18.2,67.89,99.84,83.31,97.78,128.98
0,70020,嘉实稳固收益债券C,-8.404404819,0.35,-0.51,-1.35,3.21,10.41,16.09,22.55,32.56,32.29
0,70021,嘉实主题新动力混合,-66.39770977,1.24,-3.34,-8.31,3.78,42.77,74.31,106.6,105.09,146.5
0,70022,嘉实领先成长混合,-66.52306307,2.06,8.46,-4.65,5.01,54.87,52.64,37.8,59.52,78.59
0,70025,嘉实信用债券A,-5.978021857,0.09,0.18,0.36,-0.16,-1.97,4.9,11.79,13.74,13.32
0,70026,嘉实信用债券C,-6.091483169,0.09,0.09,0.27,-0.25,-2.24,4.18,10.71,12.19,11.42
0,70027,嘉实周期优选混合,-67.01663812,-1.11,-5.55,6.05,18.57,58.15,83.76,59.6,67.37,104.05
0,70032,嘉实优化红利混合,-38.34034174,1.5,4.82,-4.26,12.22,72.27,91.87,95.22,181.38,204.73
0,70099,嘉实优质企业混合,-116.9241106,1.84,8.82,-7.7,6.18,52.49,94.32,90.57,98.15,127.62
0,80001,长盛成长价值混合,-47.54951744,0.65,-3.2,-6.38,0.45,27.25,44,40.37,51.58,54.56
0,80002,长盛创新先锋混合,-54.52823759,-0.04,-2.14,-4.83,9.34,32.11,41.59,48.67,62.79,49.19
0,80003,长盛积极配置债券,-9.729056854,0.37,-0.49,-2.98,-0.62,4.22,8.28,12.75,16.88,14.45
0,80005,长盛量化红利混合,-59.02498181,1.29,1.94,3.97,22.95,60.73,65.81,71.23,91.98,77.24
0,80007,长盛同鑫行业混合,-71.50872626,0.36,-1.35,-9.64,-8.63,24.06,40.81,32.6,48.5,35.32
0,80008,长盛战略新兴产业混合A,-29.47234559,0.43,1.71,-7.2,1.42,30.04,31.91,19.21,35.25,40.9
0,80012,长盛电子信息产业混合,-66.16668728,0.99,2.06,-14.12,-5.53,23.46,70.58,37.01,35.76,16.33
0,80015,长盛中小盘精选混合,-62.64010108,1.17,1.28,-10.7,-1.14,27.14,28.34,20.84,10.58,14.03
0,90001,大成价值增长混合,-41.14233683,0.98,1.22,-4.96,11.34,45.51,67.74,53.52,51.53,90.6
0,90002,大成债券A,-14.16681837,0.33,-0.14,-0.9,0.03,1.28,6.06,17.35,21.05,20.16
0,90003,大成蓝筹稳健混合,-61.43785709,0.86,-1.7,-3.83,7.2,51.09,46.42,38.49,67.22,99.77
0,90004,大成精选增值混合,-129.9262204,1.9,3.54,-5.26,4.52,42.33,61.06,64.26,92.52,151.45
0,90006,大成2020生命周期混合,-45.99814221,0.23,0.47,-0.81,4.01,13.38,22.11,18.72,11.75,17.74
0,90007,大成策略回报混合,-46.40344729,1.62,0.08,4.55,5.69,37.15,38.22,28.78,47.4,81.83
0,90009,大成行业轮动混合,-64.61446984,1.71,3.59,-9.61,4,56.57,90.85,74.01,98.54,164.72
0,90011,大成核心双动力混合,-49.37082544,0.59,1.31,-4.57,7.96,40.13,54.55,46.65,50.8,59.75
0,90013,大成竞争优势混合,-49.4269654,1.72,1.41,6.82,8,42.87,8.35,0.96,28.95,44.35
0,90015,大成内需增长混合A,-56.38222275,1.64,7.05,-3.94,7.38,58.92,87.75,82.38,113.77,157.13
0,90016,大成消费主题混合,-75.66169331,1.31,2.43,-2.83,15.5,80.62,115.95,107.96,115.95,82.22
0,90017,大成可转债增强债券,-67.21759197,0.95,-0.85,-3.77,-3.4,7.13,17.48,14.63,11.24,5.98
0,90018,大成新锐产业混合,-54.29059972,2.22,-1.79,9.62,30.23,114.45,158.56,147.05,146.91,187.85
0,90020,大成健康产业混合,-78.08951609,2.36,9.85,6.45,17.19,75.18,126.16,93.7,113.35,133.02
0,90021,大成月添利理财债券A,-0.079877073,0,0.11,0.29,0.81,,,,,
0,90023,大成月月盈短期理财债券A,-0.42817551,0.04,0.12,0.19,1.98,,,,,
0,91021,大成月添利理财债券B,-0.069783122,0.01,0.13,0.37,0.96,,,,,
0,91023,大成月月盈短期理财债券B,-0.438433355,0.04,0.12,0.2,2,,,,,
0,92002,大成债券C,-14.21646353,0.32,-0.17,-0.98,-0.13,0.97,5.43,16.44,19.66,18.51
0,100016,富国天源沪港深平衡混合,-44.62369234,0.54,2.86,-0.13,8.6,49.35,89.03,67.38,106.58,125.83
0,100018,富国天利增长债券,-9.435930989,0.16,0.67,1.48,1.97,2.9,10.24,19.36,22.15,23
0,100020,富国天益价值混合,-93.02260925,0.77,2.01,-8.33,12.01,83.16,108.91,97.49,151.38,205.2
0,100022,富国天瑞强势混合,-201.5641419,-0.3,-4.16,-15.49,18.53,154.93,255.42,184.86,300.51,507.86
0,100026,富国天合稳健优选混合,-56.21678339,0.09,-2.39,-2.74,12.14,60.22,88.92,81.21,114.61,170.56
0,100029,富国天成红利混合,-51.96406511,0.74,4.29,-6.48,2.04,46.22,79.86,71.19,74.88,97.26
0,100035,富国优化增强债券,-12.59774648,0.34,0.39,1.19,3.54,5.22,14.98,20.35,28.5,26.65
0,100037,富国优化增强债券C级,-12.8987081,0.36,0.42,1.14,3.36,4.84,14.06,18.84,26.34,24.12
0,100051,富国可转换债券,-49.23082071,0.1,0.15,2.4,5.94,19.37,35.89,35.45,44.81,41.13
0,100056,富国低碳环保混合,-58.0142259,1.49,0.39,-3.53,12.12,20.45,25.9,0.53,22.09,48.06
0,100060,富国高新技术产业混合,-52.30713036,-0.25,-3.06,-11.7,8.53,87.15,133.07,131.22,184.09,188.09
0,110001,易方达平稳增长混合,-43.08827815,2.08,-0.88,-8.89,5.78,32.03,57.88,60.23,83.35,116.92
0,110002,易方达策略成长混合,-68.64542904,1.74,3.59,-11.19,-4.29,20.89,38.06,19.2,32.23,32.95
0,110005,易方达积极成长混合,-359.9969134,3.74,-11.41,-14.14,5.09,53.97,104.13,76.88,102.69,176.11
0,110007,易方达稳健收益债券A,-7.301501929,0.13,-0.11,0.57,4.03,6.03,13.13,23.64,27.08,32.26
0,110008,易方达稳健收益债券B,-7.053957143,0.14,-0.08,0.65,4.17,6.35,13.74,24.53,28.28,33.78
0,110009,易方达价值精选混合,-62.88348632,0.75,-3.25,-4.07,16.05,67.86,77.32,75.08,87.19,96.31
0,110010,易方达价值成长混合,-62.60039483,1.68,-0.19,-9.73,-3.91,33.93,46.85,35.08,64.94,84.33
0,110011,易方达中小盘混合,-39.72697939,2.36,2.61,-7.45,15.47,80.59,107.97,136.33,197.48,309.79
0,110012,易方达科汇灵活配置混合,-910.6636499,1.19,0.04,-2.21,3.94,56,85.57,78.13,88.38,124.98
0,110013,易方达科翔混合,-777.0772351,3.35,-0.62,-12.16,8.58,62.38,112.33,115.44,151.19,223.71
0,110015,易方达行业领先混合,-62.1991806,1.42,0.85,-12.42,10.64,71.25,100.21,101.77,158.85,226.8
0,110017,易方达增强回报债券A,-7.104158021,0.07,-0.51,0,4.94,12.63,19.98,30.08,34.95,36.02
0,110018,易方达增强回报债券B,-7.066822036,0.07,-0.51,-0.15,4.75,12.18,19.15,28.63,33.17,34.19
0,110025,易方达资源行业混合,-60.54927033,3.15,-1.41,-12.3,10.32,37.35,17.36,-8.63,3.35,24.47
0,110027,易方达安心回报债券A,-16.86850302,0.55,1,-1.75,3.48,13.8,22.91,30.06,39.68,49.82
0,110028,易方达安心回报债券B,-16.48528523,0.56,0.97,-1.83,3.28,13.36,21.89,28.81,38.02,47.41
0,110029,易方达科讯混合,-1112.139154,8,0.49,-30.03,7.16,105.16,193.33,138.37,177.16,182.97
0,110035,易方达双债增强债券A,-9.989856798,0.45,1.9,3.03,0.06,7.47,28.94,38.53,42.09,42.66
0,110036,易方达双债增强债券C,-10.23027508,0.47,1.91,2.96,-0.12,7.03,28.17,37.14,40.07,40.18
0,112002,易方达策略成长二号混合,-66.95962046,1.67,3.69,-10.71,-2.81,23.52,42.34,22.84,35.96,29.41
0,151001,银河稳健混合,-64.80858266,0.06,-0.59,-12.11,-3.42,43,94.3,97.74,118.57,125.81
0,519134,海富通富祥混合,-5.285752229,0.31,0.23,-0.53,5.23,16.47,21.45,33.88,31.99,
0,160105,南方积极配置混合(LOF),-53.89491018,1.52,-2.11,-9.49,-0.43,32.52,37.22,20.13,26.16,56.74
0,160106,南方高增长混合(LOF),-71.49959578,0.52,-1.81,-5.91,-2.97,25.62,78.72,43.99,45.02,72.4
0,160119,南方中证500ETF联接(LOF)A,-71.0734812,0.7,1.6,-2.61,2.59,29.24,18.19,8.86,4.76,25.54
0,160123,南方中债10年期国债指数A,-5.811680392,0.23,0.64,0.46,1.5,-2.22,4.44,12,11.9,
0,160124,南方中债10年期国债指数C,-6.126839737,0.21,0.6,0.36,1.32,-2.58,3.68,10.79,10.34,
0,160127,南方新兴消费增长股票A,-26.40275798,0.26,7.17,-8.37,,,,,,
0,160131,南方聚利1年定期开放债券(LOF)A,-3.385789658,-0.1,0.39,1.16,1.93,2.16,6.65,13.98,17.39,18.23
0,160133,南方天元新产业股票(LOF),-51.63666877,0.2,2.2,-6.03,7.75,43.7,93.86,98.52,145.31,207.3
0,160134,南方聚利1年定期开放债券(LOF)C,-3.405072547,0.19,0.48,1.16,1.94,1.7,5.73,12.68,16.27,16.59
0,160135,南方中证高铁产业（LOF）,-11.92455262,-0.54,-0.77,-0.67,,,,,,
0,160136,南方中证国有企业改革（LOF),-14.09371989,0.35,2.03,-6.48,,,,,,
0,160137,南方中证互联网（LOF）,-17.24350906,0.71,-1.81,-6.58,,,,,,
0,160142,南方3年封闭运作战略配售混合(LOF),-3.518156605,0.14,-0.5,-0.19,3.31,5.15,9.37,,,
0,160211,国泰中小盘成长混合(LOF),-67.56508691,1.12,4.55,-9.81,5.9,52.28,104.81,45.57,53.89,127.24
0,160212,国泰估值优势混合(LOF),-54.37859307,1,0.89,-12.28,-0.48,34.48,74.06,32.06,45.21,108.88
0,160215,国泰价值经典混合,-57.20980499,0.97,-2.75,-1.19,-3.96,28.42,45.36,33.81,51.95,95.57
0,160217,国泰信用互利债券,-1.859435768,0.16,0.36,0.33,1.3,0.53,,,,
0,160218,国泰国证房地产行业指数,-10.31421435,0.01,-1.72,-1.28,,,,,,
0,160220,国泰民益灵活配置混合(LOF)A,-20.29869478,0.26,0.21,-0.18,3.41,17.41,34.92,26.61,29.56,31.08
0,160221,国泰国证有色金属行业指数,-16.42023234,2.77,0.03,-3.05,,,,,,
0,160222,国泰国证食品饮料行业指数,-26.26016498,1.31,1.04,-14.02,,,,,,
0,160223,国泰创业板指数(LOF),-47.38183594,1.64,-1.63,-8.16,14.76,51.2,71.53,57.52,47.53,
0,160224,国泰深证TMT50指数分级,-10.7998141,1.55,-0.68,-5.22,,,,,,
0,160225,国泰国证新能源汽车指数(LOF),-76.263461,2.6,-1.87,-14,34.35,83.58,81.78,41.58,55.35,25.01
0,160311,华夏蓝筹混合（LOF）,-436.9637172,0.19,1.41,-21.09,-2.72,91.62,89.1,86.88,136.86,196.65
0,160314,华夏行业混合（LOF）,-419.6512214,2.86,6.71,-51.36,-20.88,123.14,196.82,165.2,171.79,263.63
0,160325,华夏创业板两年定开混合,-24.25053893,2.01,5.75,3.15,,,,,,
0,160505,博时主题行业混合（LOF）,-41.82779471,1.03,-0.73,-8.35,8.87,34.75,44.14,33.14,59.78,76.32
0,160605,鹏华中国50混合,-73.6264657,2.7,8.38,-7.88,9.9,78.87,111.64,116.51,128.81,176.37
0,160608,鹏华普天债券B,-6.204408819,0.16,0.16,0.56,-0.48,-1.81,2.8,11.01,14.22,12.35
0,160615,鹏华沪深300指数（LOF）,-53.25129679,0.08,1.01,-6.24,13.14,50,51.99,45.72,75.66,119.25
0,160645,鹏华精选回报三年定开混合,-27.19543625,1.57,2.2,-10.72,4.04,74.63,,,,
0,160718,嘉实多利分级债券,-10.75244132,-0.21,-1.61,-1.31,1.35,5.88,10.68,11.54,15.82,20.7
0,160722,嘉实惠泽定增混合,-16.11890614,-0.78,-4.99,-5.87,10.44,51.49,65.96,73.07,77.83,
0,160726,嘉实瑞享定期混合,-22.33889117,2.24,1.77,-1.49,16.6,50.95,77.12,,,
0,160910,大成创新成长混合（LOF）,-230.4466818,0.69,0.52,-0.14,8.68,52.4,51.31,51.16,78.66,101.27
0,160916,大成优选混合（LOF）,-39.16119083,0.57,-0.07,-4.65,-0.17,32.95,47.28,47.3,74.54,117.61
0,160918,大成中小盘混合（LOF）,-49.75598319,1.67,0.91,-10.28,2.5,43.66,87.02,82.18,115.81,136.87
0,160922,大成恒生中小指（QDII-LOF）,-40.65676904,1.88,1.36,4.46,14.48,43.34,13.07,-1.49,19.04,
0,161005,富国天惠成长混合LOF,-54.91602466,0.71,0.65,-4.17,4.66,56.95,81.82,75.72,116.41,167.23
0,161014,富国汇利回报两年定期开放债券,-5.397958229,0.15,1,1.59,2.39,3.55,13.36,26.41,32.71,37.03
0,161120,易方达中债新综债券（LOF）C,-5.350796904,0.14,0.55,0.81,1.98,-0.04,6.79,14.96,17.68,19.38
0,161131,易方达战略配售混合（LOF）,-4.685080998,0.02,-0.43,-0.01,3.75,7.24,10.27,,,
0,161132,易基科顺混合,-26.32796833,2.18,4.5,-6.11,14.78,73.82,97.12,,,
0,161706,招商优质成长（LOF）混合,-145.9155006,0.17,-0.65,-6.75,8.1,79.34,111.67,133.61,162.61,171.91
0,161716,招商双债增强债券（LOF）,-2.175809985,0.22,0.75,1.27,2.27,1.81,9.92,20.28,24.49,33.88
0,161719,招商可转债分级,-54.1679243,0.46,-1.26,-4.73,-4.46,2,10.6,13.05,4.34,4.78
0,161722,招商丰泰混合,-26.09505133,0.84,0.46,-1.56,2.8,17.41,27.85,15.66,22.07,27.73
0,161727,招商增荣混合（LOF）,-17.08686734,0.25,-0.5,-4.02,0.63,19.79,58.22,56.67,59.32,
0,161728,招商战略配售混合（LOF）,-2.226681497,-0.15,-0.87,-0.23,4.27,6.92,11.23,,,
0,161902,万家债券,-10.0430426,0.03,-0.57,-0.67,1.93,5.36,10.8,13.28,13.85,16.54
0,161903,万家优选混合,-97.77110486,0.98,12.02,-21.87,0.42,80.27,234.88,309,259.4,326.49
0,161910,万家新机遇价值驱动混合A,-21.02666852,0.2,-3.48,-9.2,4.1,52.11,81.51,,,
0,162006,长城久富混合,-169.3868109,2.11,4.98,-4.81,-4.06,46.19,85.93,77.56,93.52,123.19
0,162102,金鹰中小盘精选混合,-54.14160247,1.57,0.58,0.64,-2.77,6.44,38.1,48.01,41.21,49.97
0,162201,泰达宏利成长混合,-75.85345703,4.29,3.32,-13.97,-18.07,-11.71,13.38,29.22,23.03,40.06
0,162202,泰达宏利周期混合,-63.58665247,4.25,0.84,-12.68,13.68,59.49,81.34,65.86,65.7,111.52
0,162203,泰达宏利稳定混合,-58.40292112,-0.07,0.25,0.32,21.68,98.24,137.43,149.97,215.16,260.29
0,162204,泰达宏利精选混合,-71.43271001,2.07,4.03,-6.68,11.81,78.06,120.62,122.46,154.32,177.72
0,162205,泰达宏利风险预算混合,-14.89109703,0.08,0.28,-0.37,5.84,19.28,28.47,30.07,31.59,30.69
0,162207,泰达宏利效率优选混合,-149.8900677,2.89,8.22,-13.4,15.83,92.56,187.93,133.59,207.74,265.83
0,162209,泰达宏利市值优选混合,-77.5399487,1.07,-5.08,-11.16,11.02,57.42,86.67,77.01,96.89,114.26
0,162210,泰达宏利集利债券A,-11.17583096,0.25,-0.49,1.27,3.82,5.09,8.99,13.07,15.87,17.36
0,162211,泰达宏利品质生活混合,-76.54501206,0.22,-2.11,-8.39,4.27,30.7,16.15,4.98,8.79,15.14
0,162212,泰达宏利红利先锋混合,-71.83366971,0.52,-2.67,-7.45,3.34,34.86,38.92,28.95,40.57,47.16
0,162214,泰达宏利中小盘混合,-81.65684424,-0.15,-4.96,-16.59,-3.17,27.45,41.11,34.87,60.72,64.86
0,162299,泰达宏利集利债券C,-11.3906732,0.24,-0.53,1.16,3.62,4.65,8.1,11.74,14.22,15.55
0,162605,景顺长城鼎益混合,-58.77787052,1.13,6.16,-6.3,17.02,90.33,115.16,156.31,262.57,234.02
0,163302,大摩华鑫资源优选混合,-60.8828409,0.98,-1.29,-3.2,15.86,75.7,83,61.35,73.52,95.61
0,164814,工银双债增强债券,-11.57995458,0,-0.1,-3.33,-3.65,3.94,15.63,23.76,23.84,26.31
0,164902,交银信用添利债券A,-11.57837737,0.14,0.47,0.91,1.33,1.23,4.55,11.08,14.93,16.73
0,165317,建信丰裕混合,-23.85246827,1.06,3.12,-9.5,4.24,52.69,95.79,112.87,108.92,
0,165509,信诚增强收益债券,-13.86165749,0.24,-0.63,-3.91,5.56,20.82,20.96,29.97,33.54,33.6
0,165517,信诚双盈债券,-63,0.23,0.46,0,1.16,0.81,6.73,13.39,17.05,14.91
0,165526,信诚新旺混合,-11.72369706,0.13,0.07,-0.2,3.83,17.58,26.08,28.86,44.85,50
0,166001,中欧新趋势混合（LOF）A,-45.37198212,1.5,-4.25,-9.99,9.76,49.92,74.42,83.72,101.63,119.08
0,166007,中欧互通精选混合A,-16.1169541,0.97,-1.5,-7.88,3.78,45.46,52.99,,,
0,166009,中欧新动力混合(LOF)A,-48.12649785,1.97,-1.72,-3.35,8.45,58.37,97.87,111.41,93.75,122.55
0,166301,华商新趋势混合,-49.45721948,3.3,-1.6,-0.62,31.68,65.22,122.85,158.29,180.3,254.43
0,166801,浙商聚潮新思维混合,-35.70008627,2.56,6.04,-1.09,10.92,60.5,74.59,85.38,76.6,83.89
0,167508,安信价值发现两年定期开放混合,-7.746482625,0.35,-1.01,0.9,15.54,,,,,
0,168101,九泰锐智定增灵活配置混合,-36.07662926,1.77,3,-8.55,10.03,51.52,85.39,69.83,68.14,121.79
0,168102,九泰锐富事件驱动混合,-28.03524811,3.09,-5.33,-1.73,18.12,39.97,60.97,61.43,61.69,
0,168103,九泰锐益定增灵活配置混合,-27.37174151,2.24,1.81,-8.24,11.98,49.73,68.53,65.56,67.52,
0,168104,九泰锐丰定增两年定开混合,-27.44622511,1.39,-0.51,-12.17,0.52,64.24,75.09,94.8,98.27,
0,168105,九泰泰富定增主题灵活配置,-27.40996455,1.81,2.91,-0.93,14.29,53.27,81.99,76.32,79.22,
0,168108,九泰锐诚定增灵活配置混合,-17.19833171,0.39,3.14,-1,-0.17,23.95,40.98,53.79,,
0,168207,中融创业板两年定开混合,-22.56590357,0.74,2.6,-11.29,,,,,,
0,200001,长城久恒混合,-38.80831402,0.39,2.73,-16.3,-9.13,16.73,47.06,45.34,29.27,30.87
0,200006,长城消费混合,-56.28487553,1.3,4.5,-3.44,-2.61,43.68,68.1,65.13,70.78,95.5
0,200007,长城回报混合,-135.3076478,0.21,5.86,-12.39,5.81,109.59,202.47,173.4,216.17,268.98
0,200008,长城品牌混合,-52.04909498,1.53,4.09,-6.95,12.44,75.59,83.3,76.32,118.39,165.32
0,200009,长城稳健增利债券,-8.873981444,0.17,0.48,1,1.97,1.94,4.26,5.23,9.18,9.87
0,200010,长城双动力混合,-69.82561808,1.69,0.35,-20.69,-25.56,-6.93,-9.34,-14.05,-23.59,-7.11
0,200011,长城景气灵活配置混合,-76.22792314,-0.61,0.65,-19.59,-13.73,2.46,7.72,-11.85,-9.67,-14.89
0,200012,长城中小盘混合,-60.56135457,0.9,4.17,-5.4,2.08,53.28,120.41,115.69,152.22,262.47
0,200013,长城增利债券A,-4.902323847,0.47,0.04,-1.96,0.53,6.71,9.92,13.3,16.01,15.89
0,200015,长城优化升级混合,-53.4989028,3.61,3.48,-3.2,8.11,51.29,88.75,104.76,102.99,175.84
0,200016,长城稳健成长灵活配置混合,-33.96590321,2.2,5.4,-14.28,-1.43,52.21,102.64,122.87,132.58,138.49
0,200113,长城增利混合C,-5.021773263,0.46,0.01,-2.06,0.31,6.26,9.65,13.98,16.32,15.76
0,202001,南方稳健成长混合,-49.26642092,1.41,1.17,-7.33,-0.2,38.83,80.91,62.17,78.33,114.71
0,202002,南方稳健成长贰号混合,-264.2669403,3.1,2.51,-15.41,4.1,89.61,171.26,134.86,167.95,249.52
0,202003,南方绩优混合A,-57.9499457,1.4,1.97,-7.73,6.84,36.35,65.91,58.29,91.13,136.97
0,202005,南方成份精选混合,-39.62388877,0.24,-3,-10.93,8.78,40.19,66.87,49.74,70.45,111.24
0,202007,南方隆元产业主题混合,-60.23436062,0.39,0.19,-7.79,-0.07,38.5,72.56,79.39,107.12,150.98
0,202009,南方盛元红利混合,-71.76193767,0.35,-0.14,-5.48,9.93,69.58,98.21,83.22,75.54,103.15
0,202011,南方优选价值混合A,-46.84589531,0.41,0.27,-11.67,-4.06,30.76,74.91,69.66,72.08,107.59
0,202015,南方300联接,-52.83027026,0.86,-2.4,-3.85,12.58,44.55,44.56,37.19,66.72,101.65
0,202017,南方深证成份ETF联接A,-66.78468506,1.32,-2.07,-6.44,10.15,40.85,47.03,30.19,40.93,57.73
0,202019,南方策略优化混合,-60.05901183,0.39,0.39,-4.91,-0.22,22.79,41.27,25.67,11.31,50.12
0,202021,南方小康ETF联接A,-57.38376688,0.45,-2.07,1.66,10.59,32.27,21.75,15,25.67,64.17
0,202023,南方优选成长混合A,-36.84002898,1.65,1.89,-5.04,6.29,48.7,87.73,91.12,133.96,177.15
0,202025,南方380,-70.22173577,0.66,0.24,-1.12,4.84,30.45,26.78,16.32,16.71,36.35
0,202027,南方高端装备混合A,-49.4998302,2.7,-2.5,-10.84,11.29,64.16,107.57,96.97,126.54,167.24
0,202101,南方宝元债券,-20.07748696,0.2,-0.09,-0.66,3.65,13.26,22.67,26.67,36.83,52.32
0,202102,南方多利增强债券C,-8.673650678,0.23,0.56,0.66,3.49,6.69,10.03,16.11,18.1,16.87
0,202103,南方多利增强债券A,-11.8466701,0.24,0.59,0.73,3.64,7.01,10.67,17.08,19.41,18.44
0,202105,南方广利回报债券A/B,-33.55493722,0.52,0.13,-3.82,3.17,11.82,25.54,24.96,27.49,24.96
0,202107,南方广利回报债券C,-34.5513406,0.51,0.06,-3.91,2.95,11.61,24.69,23.71,25.67,22.76
0,202108,南方润元A,-6.455598211,0.11,0.88,2.06,3.2,2.73,8,15.72,16.4,17.58
0,202110,南方润元C,-6.538680346,0.1,0.84,1.96,2.98,2.28,7.09,14.29,14.48,15.27
0,202211,南方中证100指数A,-27.59576114,0.59,-2.28,-2.22,16.24,52.29,56.39,50.99,45.34,65.25
0,202212,南方平衡混合,-30.54833242,0.38,0.04,-7.5,4.14,47.32,85.03,85.32,82.67,104.73
0,202213,南方核心竞争混合,-15.9548242,1.27,1.78,-3.61,8.46,56,95.45,97.83,104.63,105.45
0,202305,南方理财60天债券A,-0.089970004,0.06,0.35,0.81,,,,,,
0,202306,南方理财60天债券B,-0.089971004,0.07,0.38,0.88,,,,,,
0,206003,鹏华信用增利A,-8.438451015,0.34,-0.36,-1.26,2.34,7.14,12.74,23.14,26.01,31.45
0,206007,鹏华消费优选混合,-61.71440242,1.15,6.5,-7.01,7.78,70.38,107.17,100.47,164.53,236.2
0,206009,鹏华新兴产业混合,-51.72565956,1.69,3.52,-7.22,-13.08,31.86,71.7,76.01,89.8,123.09
0,206012,鹏华价值精选股票,-63.04395839,1.25,-2.96,-10.21,12.23,72,117.89,100.88,99.56,133.42
0,206013,鹏华宏观混合,-8.941065519,0.15,-0.82,-0.23,6.29,22.47,29.47,38.92,43.58,42.3
0,206015,鹏华纯债债券,-9.231972409,0,0.2,0.58,1.96,1.64,5.37,14.46,15.56,14.19
0,206018,鹏华产业债债券,-4.807597076,0.09,0.63,0.71,1.67,2.76,8.97,21.92,27.09,25.79
0,210002,金鹰红利价值混合,-43.37721434,1.09,0.79,-3.69,-15.71,9.87,11.42,2.42,-0.4,10.36
0,210003,金鹰行业优势混合,-57.54240069,2.05,-0.56,-6.26,5.02,50.82,83.9,91.4,106.39,107.27
0,210004,金鹰稳健成长混合,-67.31617349,2.05,2.53,-7.06,1.9,40.59,64.98,59.04,26.54,94.9
0,210005,金鹰主题优势混合,-66.72298663,0.3,0.2,-10.57,-1.8,26.99,52.81,81.93,90.9,93.1
0,210006,金鹰元禧混合A,-6.01715963,0.38,0.2,-0.58,5.23,19.26,28.71,28.48,29.39,33.49
0,210007,金鹰技术领先混合A,-76.1126818,0.6,0,-0.48,7.18,11.25,-5.32,-15.25,-42.35,-36.57
0,210008,金鹰策略配置混合,-72.08951855,1.42,-1.91,-9.63,16.95,51.84,89.41,75.69,91.69,107.43
0,210009,金鹰核心资源混合,-85.56885826,1.82,0.51,-1.01,-16.19,2.62,29.83,14.52,-12.44,-2.81
0,210010,金鹰灵活配置混合A,-9.564238196,0.22,-0.19,-0.63,5.1,24.38,32.36,41.78,53.14,58.55
0,210011,金鹰灵活配置混合C,-9.692429579,0.22,-0.23,-0.75,4.84,23.76,31.02,39.49,49.41,52.43
0,210014,金鹰元丰债券,-16.89920869,2.39,-0.5,-8.03,3.15,21.49,42.92,47,50.97,47.14
0,213001,宝盈鸿利收益混合,-73.19479047,1.6,6.41,-11.66,10.89,62.32,167.31,195.87,256.38,283.39
0,213002,宝盈泛沿海混合,-110.4242664,6.78,14.58,-9.42,-3.98,39.37,57.32,54.17,37.22,90.32
0,213003,宝盈策略增长混合,-78.97183404,3.2,7.27,-7.95,-4.67,21.19,50.73,30.85,24.92,41.32
0,213006,宝盈核心优势混合A,-68.93140979,1.58,5.16,-11.11,-1.36,23.93,66.13,73.36,64.63,63.98
0,213007,宝盈增强收益债券A,-15.51082513,0.45,1.25,-2.08,-0.05,5.65,7.49,15.79,16.25,13.1
0,213008,宝盈资源优选混合,-84.02687323,1.9,9.71,-1.56,13.88,58.2,91.61,65.53,39.54,60.94
0,213010,宝盈中证100指数,-48.5792096,0.62,-2.46,-2.42,16.93,52.49,65.55,61.67,114.27,159.89
0,213917,宝盈增强收益债券C,-15.97810092,0.44,1.2,-2.18,-0.25,5.2,6.61,14.37,14.3,10.84
0,217001,招商股票基金,-2033.915121,-0.25,-1.34,-12.12,4.17,40.99,59.72,50.03,64.26,73.47
0,217002,招商平衡型基金,-42.74855711,0.16,0.96,7.38,15.51,44.36,67.27,66.84,69.18,71.28
